ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 10:02:21.063817, init, 
2013-09-11 10:02:21.127403, lstn_init,  1 
2013-09-11 10:04:47.002337, slv, 406c8ffffe15d361(unknown)/01,  0.000326616, -7.254623564,  7.254804000, -7.254296000, 0, -142, D
2013-09-11 10:04:48.002680, slv, 406c8ffffe15d361(unknown)/01,  0.000326246, -7.254679616,  7.255057000, -7.254353000, 0, -143, D
2013-09-11 10:04:49.753982, slv, 406c8ffffe15d361(unknown)/01,  0.000326687, -7.254733246,  7.255121000, -7.254407000, 0, -144, D
2013-09-11 10:04:50.316170, slv, 406c8ffffe15d361(unknown)/01,  0.000326472, -7.254733246,  7.254945000, -7.254407000, 0, -145, D
2013-09-11 10:04:51.253222, slv, 406c8ffffe15d361(unknown)/01,  0.000326393, -7.254794472,  7.255216000, -7.254468000, 0, -146, D
2013-09-11 10:04:52.878847, slv, 406c8ffffe15d361(unknown)/01,  0.000327164, -7.254823393,  7.255252000, -7.254497000, 0, -147, D
2013-09-11 10:04:53.816071, slv, 406c8ffffe15d361(unknown)/01,  0.000327184, -7.254928164,  7.255160000, -7.254601000, 0, -148, D
2013-09-11 10:04:55.378581, slv, 406c8ffffe15d361(unknown)/01,  0.000327082, -7.254967184,  7.255364000, -7.254640000, 0, -149, D
2013-09-11 10:04:55.816001, slv, 406c8ffffe15d361(unknown)/01,  0.000326525, -7.255081082,  7.255196000, -7.254754000, 0, -150, D
2013-09-11 10:04:57.627835, slv, 406c8ffffe15d361(unknown)/01,  0.000324782, -7.255197525,  7.255289000, -7.254871000, 0, -151, D
2013-09-11 10:04:58.566075, slv, 406c8ffffe15d361(unknown)/01,  0.000323039, -7.255258782,  7.255369000, -7.254934000, 0, -152, D
2013-09-11 10:05:00.128825, slv, 406c8ffffe15d361(unknown)/01,  0.000322463, -7.255234039,  7.255621000, -7.254911000, 0, -153, D
2013-09-11 10:05:00.191492, slv, 406c8ffffe15d361(unknown)/01,  0.000323216, -7.255234039,  7.255684000, -7.254911000, 0, -154, D
2013-09-11 10:05:01.816054, slv, 406c8ffffe15d361(unknown)/01,  0.000323000, -7.255414216,  7.255556000, -7.255091000, 0, -155, D
2013-09-11 10:05:03.316285, slv, 406c8ffffe15d361(unknown)/01,  0.000322468, -7.255421000,  7.255789000, -7.255098000, 0, -156, D
2013-09-11 10:05:06.941282, slv, 406c8ffffe15d361(unknown)/01,  0.000322386, -7.255675468,  7.255931000, -7.255353000, 0, -157, D
2013-09-11 10:05:08.816213, slv, 406c8ffffe15d361(unknown)/01,  0.000322277, -7.255697386,  7.256059000, -7.255375000, 0, -158, D
2013-09-11 10:05:09.316130, slv, 406c8ffffe15d361(unknown)/01,  0.000322135, -7.255697386,  7.255944000, -7.255375000, 0, -159, D
2013-09-11 10:05:09.941311, slv, 406c8ffffe15d361(unknown)/01,  0.000321964, -7.255691135,  7.256045000, -7.255369000, 0, -160, D
2013-09-11 10:05:11.441278, slv, 406c8ffffe15d361(unknown)/01,  0.000322304, -7.255817964,  7.256195000, -7.255496000, 0, -161, D
2013-09-11 10:05:11.941345, slv, 406c8ffffe15d361(unknown)/01,  0.000322760, -7.255853304,  7.256238000, -7.255531000, 0, -162, D
2013-09-11 10:05:13.566320, slv, 406c8ffffe15d361(unknown)/01,  0.000323309, -7.255951760,  7.256354000, -7.255629000, 0, -163, D
2013-09-11 10:05:15.191347, slv, 406c8ffffe15d361(unknown)/01,  0.000323678, -7.256007309,  7.256347000, -7.255684000, 0, -164, D
2013-09-11 10:05:16.191488, slv, 406c8ffffe15d361(unknown)/01,  0.000324065, -7.256120678,  7.256528000, -7.255797000, 0, -165, D
2013-09-11 10:05:17.878933, slv, 406c8ffffe15d361(unknown)/01,  0.000324817, -7.256162065,  7.256596000, -7.255838000, 0, -166, D
2013-09-11 10:05:19.128819, slv, 406c8ffffe15d361(unknown)/01,  0.000325510, -7.256211817,  7.256606000, -7.255887000, 0, -167, D
2013-09-11 10:05:20.378956, slv, 406c8ffffe15d361(unknown)/01,  0.000326094, -7.256276510,  7.256684000, -7.255951000, 0, -168, D
2013-09-11 10:05:21.503744, slv, 406c8ffffe15d361(unknown)/01,  0.000325689, -7.256430094,  7.256572000, -7.256104000, 0, -169, D
2013-09-11 10:05:22.002645, slv, 406c8ffffe15d361(unknown)/01,  0.000324892, -7.256430094,  7.256735000, -7.256104000, 0, -170, D
