ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-26 17:32:17.921936, init, 
2013-09-26 17:32:17.985870, lstn_init,  1 
2013-09-26 17:33:28.736897, slv, 406c8ffffe15d361(unknown)/01,  0.000334718,  62.955088515, -62.954715000,  62.955423000, 0, -69, D
2013-09-26 17:33:29.564055, slv, 406c8ffffe15d361(unknown)/01,  0.000334718,  62.955052282, -62.954715000,  62.955387000, 0, -69, S
2013-09-26 17:33:30.299550, slv, 406c8ffffe15d361(unknown)/01,  0.000335027,  62.955052282, -62.954677000,  62.955387000, 0, -70, D
2013-09-26 17:33:30.563855, slv, 406c8ffffe15d361(unknown)/01,  0.000335027,  62.954998973, -62.954677000,  62.955334000, 0, -70, S
2013-09-26 17:33:31.564180, slv, 406c8ffffe15d361(unknown)/01,  0.000335027,  62.954985973, -62.954677000,  62.955321000, 0, -70, S
2013-09-26 17:33:31.673503, slv, 406c8ffffe15d361(unknown)/01,  0.000335151,  62.954985973, -62.954659000,  62.955321000, 0, -71, D
2013-09-26 17:33:35.549345, slv, 406c8ffffe15d361(unknown)/01,  0.000335136,  62.954985973, -62.954646000,  62.955321000, 0, -72, D
2013-09-26 17:33:35.563995, slv, 406c8ffffe15d361(unknown)/01,  0.000335136,  62.954901864, -62.954646000,  62.955237000, 0, -72, S
2013-09-26 17:33:35.923906, slv, 406c8ffffe15d361(unknown)/01,  0.000335473,  62.954901864, -62.954485000,  62.955237000, 0, -73, D
2013-09-26 17:33:36.563674, slv, 406c8ffffe15d361(unknown)/01,  0.000335473,  62.954816527, -62.954485000,  62.955152000, 0, -73, S
2013-09-26 17:33:37.235874, slv, 406c8ffffe15d361(unknown)/01,  0.000335781,  62.954816527, -62.954483000,  62.955152000, 0, -74, D
2013-09-26 17:33:37.563417, slv, 406c8ffffe15d361(unknown)/01,  0.000335781,  62.954854219, -62.954483000,  62.955190000, 0, -74, S
2013-09-26 17:33:38.486972, slv, 406c8ffffe15d361(unknown)/01,  0.000336213,  62.954854219, -62.954405000,  62.955190000, 0, -75, D
2013-09-26 17:33:38.564479, slv, 406c8ffffe15d361(unknown)/01,  0.000336213,  62.954711787, -62.954405000,  62.955048000, 0, -75, S
2013-09-26 17:33:39.173633, slv, 406c8ffffe15d361(unknown)/01,  0.000336638,  62.954711787, -62.954379000,  62.955048000, 0, -76, D
2013-09-26 17:33:39.236879, slv, 406c8ffffe15d361(unknown)/01,  0.000336413,  62.954711787, -62.954428000,  62.955048000, 0, -77, D
2013-09-26 17:33:39.564346, slv, 406c8ffffe15d361(unknown)/01,  0.000336413,  62.954683587, -62.954428000,  62.955020000, 0, -77, S
2013-09-26 17:33:40.564097, slv, 406c8ffffe15d361(unknown)/01,  0.000336413,  62.954682587, -62.954428000,  62.955019000, 0, -77, S
2013-09-26 17:33:40.611222, slv, 406c8ffffe15d361(unknown)/01,  0.000336249,  62.954682587, -62.954335000,  62.955019000, 0, -78, D
2013-09-26 17:33:41.549582, slv, 406c8ffffe15d361(unknown)/01,  0.000336260,  62.954682587, -62.954355000,  62.955019000, 0, -79, D
2013-09-26 17:33:41.563256, slv, 406c8ffffe15d361(unknown)/01,  0.000336260,  62.954695740, -62.954355000,  62.955032000, 0, -79, S
2013-09-26 17:33:42.563859, slv, 406c8ffffe15d361(unknown)/01,  0.000336260,  62.954625740, -62.954355000,  62.954962000, 0, -79, S
2013-09-26 17:33:43.173292, slv, 406c8ffffe15d361(unknown)/01,  0.000335450,  62.954625740, -62.954488000,  62.954962000, 0, -80, D
2013-09-26 17:33:43.487031, slv, 406c8ffffe15d361(unknown)/01,  0.000334915,  62.954625740, -62.954231000,  62.954962000, 0, -81, D
2013-09-26 17:33:43.564056, slv, 406c8ffffe15d361(unknown)/01,  0.000334915,  62.954559085, -62.954231000,  62.954894000, 0, -81, S
2013-09-26 17:33:44.173538, slv, 406c8ffffe15d361(unknown)/01,  0.000334962,  62.954559085, -62.954273000,  62.954894000, 0, -82, D
2013-09-26 17:33:44.563267, slv, 406c8ffffe15d361(unknown)/01,  0.000334962,  62.954564038, -62.954273000,  62.954899000, 0, -82, S
